date,transactions_per_day,budget_utilization,category_count,baseline_cost,material_purchases,experience_ratio,prob_camping,prob_dorm,prob_suite,prob_unpaid,total_num_transports,primary_transport,night_travel_ratio,hours_per_transit,activity_time,is_activity,is_tour,novelty_flag,activity_type
2025-09-10,9.0,0.6481666666666667,3.0,25.13,3.0,0.0,0.8893305573627549,0.07174736530417125,0.03892207733307371,0.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2025-09-11,3.0,0.4705,2.0,7.43,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.25,2.0,0.0,1.0,1.0,5.0
2025-09-12,4.0,1.1208333333333333,4.0,20.14,0.0,0.0,0.03422989315568503,0.9146346105708233,0.051135496273491794,0.0,1.0,5.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
2025-09-13,5.0,0.44966666666666666,3.0,24.6,0.0,0.0,0.021390819325014913,0.8988583533747209,0.0797508273002643,0.0,2.0,5.0,0.0,2.75,1.0,1.0,0.0,1.0,4.0
2025-09-14,5.0,0.9956666666666667,3.0,34.85,0.0,0.0,0.8348013672008905,0.10393725082853177,0.06126138197057787,0.0,1.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2025-09-15,2.0,0.5635,2.0,13.38,0.0,0.6042590949423247,0.8348013672008905,0.10393725082853177,0.06126138197057787,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0
2025-09-16,6.0,0.8173333333333335,3.0,29.87,0.0,0.0,0.7716952469473612,0.14159838818436093,0.08670636486827778,0.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,3.0,0.9721666666666666,2.0,5.13,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2025-09-18,4.0,0.5411666666666667,3.0,16.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-19,3.0,0.3591666666666667,2.0,15.98,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-20,1.0,0.29100000000000004,1.0,17.46,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.5,1.0,1.0,0.0,1.0,3.0
2025-09-21,2.0,0.42716666666666664,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-22,4.0,0.8991666666666666,2.0,46.15,0.0,0.14457831325301207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0
2025-09-23,4.0,8.517833333333334,4.0,3.05,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,1.0,0.322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
2025-09-25,2.0,0.15483333333333335,2.0,2.6,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
