Date,Account,Category,Subcategory,Note,CAD,Income/Expense,Description,Amount,Currency,Account
09/23/2024 12:42:10,Card,🚖 Transport,,Mototaxi,4.09,Expense,,16.5,BRL,4.09
09/23/2024 7:07:05,Card,🚖 Transport,,Bus to recife,9.67,Expense,,39,BRL,9.67
09/23/2024 7:07:05,Cash,🚖 Transport,,Mototaxi,2.73,Expense,,11,BRL,2.73
09/23/2024 7:07:15,Card,🍜 Food,,Gas station snack,3.47,Expense,,14,BRL,3.47
09/23/2024 5:47:55,Cash,🚖 Transport,,Public bus,1.36,Expense,,5.5,BRL,1.36
09/22/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/22/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/22/2024 16:17:59,Cash,🚖 Transport,,Taxi,3.72,Expense,,15,BRL,3.72
09/22/2024 14:36:54,Card,🍜 Food,,All you can eat dinner,7.19,Expense,,29,BRL,7.19
09/22/2024 14:36:44,Card,🍜 Food,,Açai,4.46,Expense,,18,BRL,4.46
09/22/2024 11:03:38,Card,🏠 Accommodation,,Surfcamp arara,17.11,Expense,,69,BRL,17.11
09/22/2024 11:03:38,Cash,🍜 Food,,Beach snacks,4.96,Expense,,20,BRL,4.96
09/22/2024 11:03:38,Card,🌎 Adventure,,Surf board rental,8.68,Expense,,35,BRL,8.68
09/21/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/21/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/21/2024 16:56:34,Card,Other,,Bathroom,0.99,Expense,,4,BRL,0.99
09/21/2024 16:56:34,Card,👬🏻 Social Life,,Caipirinhas,11.16,Expense,,45,BRL,11.16
09/21/2024 16:56:34,Cash,🍜 Food,,Hot dog,1.49,Expense,,6,BRL,1.49
09/21/2024 16:56:34,Card,🏠 Accommodation,,Surfcamp arara,17.11,Expense,,69,BRL,17.11
09/21/2024 16:10:07,Card,👬🏻 Social Life,,Beer,3.72,Expense,,15,BRL,3.72
09/21/2024 16:09:57,Card,🍜 Food,,Pizza,6.2,Expense,,25,BRL,6.2
09/21/2024 14:34:10,Card,🍜 Food,,Pre dinner snack,2.48,Expense,,10,BRL,2.48
09/21/2024 13:54:42,Cash,🌎 Adventure,,Surf board rental,8.68,Expense,,35,BRL,8.68
09/21/2024 13:54:31,Cash,🍜 Food,,Sandwich,3.72,Expense,,15,BRL,3.72
09/21/2024 13:54:21,Card,🍜 Food,,Açai,8.68,Expense,,35,BRL,8.68
09/21/2024 13:53:41,Cash,🚖 Transport,,Taxi to and from the beach,4.96,Expense,,20,BRL,4.96
09/20/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/20/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/20/2024 16:54:39,Card,🍜 Food,,Açai,5.08,Expense,,20.5,BRL,5.08
09/20/2024 4:33:40,Card,🍜 Food,,Dinner,9.42,Expense,,38,BRL,9.42
09/20/2024 4:33:40,Cash,🍜 Food,,Suco,2.48,Expense,,10,BRL,2.48
09/20/2024 4:33:40,Card,🌎 Adventure,,Surf trip,79.35,Expense,,320,BRL,79.35
09/20/2024 4:33:40,Card,🏠 Accommodation,,Surfcamp arara,14.88,Expense,,60,BRL,14.88
09/19/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/19/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/19/2024 15:51:17,Card,👬🏻 Social Life,,Caparinha,4.96,Expense,,20,BRL,4.96
09/19/2024 15:51:17,Card,🧥 Apparel,,Blue bikini top,11.16,Expense,,45,BRL,11.16
09/19/2024 14:20:11,Card,🍜 Food,,Great all you can eat late lunch,7.44,Expense,,30,BRL,7.44
09/19/2024 14:20:01,Card,🧥 Apparel,,Red bikini,25.79,Expense,,104,BRL,25.79
09/19/2024 4:33:07,Card,🏠 Accommodation,,Surfcamp arara,14.88,Expense,,60,BRL,14.88
09/19/2024 4:13:11,Cash,🚖 Transport,,Blabla car to pipa,7.03,Expense,,28,BRL,7.03
09/18/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/18/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/18/2024 15:59:36,Card,🍜 Food,,Snacks,3.01,Expense,,12,BRL,3.01
09/18/2024 12:31:29,Cash,🏠 Accommodation,,Natal hostel,7.44,Expense,,30,BRL,7.44
09/18/2024 12:31:13,Card,🧥 Apparel,,Cute top,6.78,Expense,,27,BRL,6.78
09/18/2024 12:31:06,Card,🍜 Food,,Lunch,4.77,Expense,,19,BRL,4.77
09/18/2024 8:49:21,Card,🍜 Food,,Dinner pastel,5.52,Expense,,22,BRL,5.52
09/18/2024 8:49:21,Card,🚖 Transport,,Mototaxis,10.03,Expense,,40,BRL,10.03
09/18/2024 8:49:38,Cash,🧥 Apparel,,Dress and crop top,5.02,Expense,,20,BRL,5.02
09/17/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/17/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/17/2024 12:43:25,Card,🍜 Food,,Crepe,3.01,Expense,,12,BRL,3.01
09/17/2024 12:43:25,Card,🍜 Food,,Hamburger that was mostly air and sauce,3.77,Expense,,15,BRL,3.77
09/17/2024 12:33:03,Cash,🌎 Adventure,,Buggy tour,44.44,Expense,,177,BRL,44.44
09/17/2024 12:33:03,Card,🏠 Accommodation,,Natal hostel,8.91,Expense,,35.5,BRL,8.91
09/16/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/16/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/16/2024 15:23:41,Cash,🍜 Food,,Cookie snack,0.88,Expense,,3.5,BRL,0.88
09/16/2024 15:23:41,Card,🚖 Transport,,Uber to hostel,7.03,Expense,,28,BRL,7.03
09/16/2024 15:23:16,Card,🍜 Food,,Shite mcflurry,4.77,Expense,,19,BRL,4.77
09/16/2024 12:33:40,Card,🏠 Accommodation,,Natal hostel,8.91,Expense,,35.5,BRL,8.91
09/16/2024 12:33:23,Cash,🚖 Transport,,Blabla card to natal,25.11,Expense,,100,BRL,25.11
09/16/2024 7:05:17,Cash,🚖 Transport,,Bus to aracati,4.52,Expense,,18,BRL,4.52
09/16/2024 7:00:51,Cash,🚖 Transport,,Ride to bus,1.26,Expense,,5,BRL,1.26
09/15/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/15/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/15/2024 15:14:09,Cash,🚖 Transport,,Ride from bus,1.26,Expense,,5,BRL,1.26
09/15/2024 15:14:09,Card,🍜 Food,,Groceries,10.04,Expense,,40,BRL,10.04
09/15/2024 11:27:22,Card,🍜 Food,,Açai,2.36,Expense,,9.4,BRL,2.36
09/15/2024 10:44:21,Card,🚖 Transport,,Mototaxi,2.51,Expense,,10,BRL,2.51
09/15/2024 10:22:47,Card,🏠 Accommodation,,One bed in morro branco,28.87,Expense,,115,BRL,28.87
09/15/2024 8:32:12,Cash,🚖 Transport,,Bus to beberibe,5.72,Expense,,22.8,BRL,5.72
09/15/2024 8:32:01,Card,🍜 Food,,Milkshake,4.27,Expense,,17,BRL,4.27
09/14/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/14/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/14/2024 17:01:00,Card,🚖 Transport,,Mototaxi,2.91,Expense,,11.6,BRL,2.91
09/14/2024 17:00:29,Card,🍜 Food,,Mcdicks,8.29,Expense,,33,BRL,8.29
09/14/2024 14:48:21,Card,🚖 Transport,,Mototaxi,1.38,Expense,,5.5,BRL,1.38
09/14/2024 14:30:20,Card,🌎 Adventure,,Planetarium tickets,10.04,Expense,,40,BRL,10.04
09/14/2024 11:48:09,Card,🏠 Accommodation,,Fortaleza hostel,12.55,Expense,,50,BRL,12.55
09/14/2024 11:42:42,Card,🖼 Culture,,Pencil man,3.77,Expense,,15,BRL,3.77
09/14/2024 11:40:08,Card,🍜 Food,,Coconut waters,2.51,Expense,,10,BRL,2.51
09/14/2024 11:39:30,Cash,🖼 Culture,,Best sunglasses,3.77,Expense,,15,BRL,3.77
09/14/2024 11:39:18,Card,🍜 Food,,Lunch,12.05,Expense,,48,BRL,12.05
09/14/2024 11:39:03,Card,🍜 Food,,Acai,2.39,Expense,,9.5,BRL,2.39
09/13/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/13/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/13/2024 16:21:11,Card,🍜 Food,,Dinner pastels,2.51,Expense,,10,BRL,2.51
09/13/2024 11:48:09,Card,🏠 Accommodation,,Fortaleza hostel,12.55,Expense,,50,BRL,12.55
09/13/2024 11:48:09,Cash,🍜 Food,,Snack,0.75,Expense,,3,BRL,0.75
09/13/2024 11:48:09,Cash,🚖 Transport,,4x4 out,10.04,Expense,,40,BRL,10.04
09/13/2024 8:11:29,Card,🚖 Transport,,Confusing buses to get to fortaleza,25.61,Expense,,102,BRL,25.61
09/12/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/12/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/12/2024 13:27:36,Card,👬🏻 Social Life,,Ginger drink,2.51,Expense,,10,BRL,2.51
09/12/2024 13:27:36,Card,👬🏻 Social Life,,Caipirinha,5.02,Expense,,20,BRL,5.02
09/12/2024 13:27:36,Cash,👬🏻 Social Life,,Fórro party,10.04,Expense,,40,BRL,10.04
09/12/2024 13:27:36,Card,🍜 Food,,Some good frango,6.9,Expense,,27.5,BRL,6.9
09/12/2024 9:29:48,Card,🌎 Adventure,,Lagoa Paraíso entrance,6.28,Expense,,25,BRL,6.28
09/12/2024 6:58:09,Cash,🚖 Transport,,Lagoa Paraíso transport,17.57,Expense,,70,BRL,17.57
09/12/2024 6:58:09,Card,🏠 Accommodation,,Mandala hostel,15.32,Expense,,61,BRL,15.32
09/12/2024 6:55:19,Card,🍜 Food,,Food it seems,6.53,Expense,,26,BRL,6.53
09/11/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/11/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/11/2024 7:37:11,Card,🍜 Food,,Snacks,4.02,Expense,,16,BRL,4.02
09/11/2024 7:37:11,Card,🍜 Food,,Acai,5.77,Expense,,23,BRL,5.77
09/11/2024 7:37:11,Card,🏠 Accommodation,,Mandala hostel,18.15,Expense,,72.3,BRL,18.15
09/10/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/10/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/10/2024 15:31:54,Card,👬🏻 Social Life,,Caparinha,5.02,Expense,,20,BRL,5.02
09/10/2024 15:31:54,Card,👬🏻 Social Life,,Reggae party,12.55,Expense,,50,BRL,12.55
09/10/2024 15:31:54,Card,🍜 Food,,Breaki n snacks,6.28,Expense,,25,BRL,6.28
09/10/2024 15:31:54,Card,🚖 Transport,,Bus to jericoacoara,13.56,Expense,,54,BRL,13.56
09/10/2024 11:34:03,Card,🍜 Food,,Jeri lunch,8.16,Expense,,32.5,BRL,8.16
09/10/2024 9:02:13,Card,🌎 Adventure,,Jeri entrance fee,10.42,Expense,,41.5,BRL,10.42
09/10/2024 7:37:00,Card,🏠 Accommodation,,Mandala hostel,18.15,Expense,,72.3,BRL,18.15
09/10/2024 7:00:53,Card,🍜 Food,,Açai,1.83,Expense,,7.3,BRL,1.83
09/10/2024 5:59:18,Card,🍜 Food,,Breakfast,2.89,Expense,,11.5,BRL,2.89
09/09/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/09/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/09/2024 17:29:46,Card,🍜 Food,,Dinner n snacks,5.02,Expense,,20,BRL,5.02
09/09/2024 17:29:29,Card,💄 Beauty,,Face cream and sun cream,50.21,Expense,,200,BRL,50.21
09/09/2024 12:20:25,Card,🍜 Food,,Lunch + some acai,7.28,Expense,,29,BRL,7.28
09/09/2024 8:00:29,Cash,🚖 Transport,,Bus to parnaiba,10.04,Expense,,40,BRL,10.04
09/09/2024 8:00:29,Card,🏠 Accommodation,,Parnaiba hostel,13.56,Expense,,54,BRL,13.56
09/09/2024 7:59:18,Card,🚖 Transport,,Bus to tutoia,5.02,Expense,,20,BRL,5.02
09/09/2024 7:59:18,Card,🍜 Food,,Snack,1,Expense,,4,BRL,1
09/08/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/08/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/08/2024 16:43:59,Card,🏠 Accommodation,,Barreirinhas hostel,18.83,Expense,,75,BRL,18.83
09/08/2024 16:31:52,Cash,🚖 Transport,,Hard to find mototaxi,2.51,Expense,,10,BRL,2.51
09/08/2024 15:56:56,Card,🍜 Food,,Pizza from the plaza pizza man,9.29,Expense,,37,BRL,9.29
09/07/2024 20:00:00,Cash,🍜 Food,,Snack,0.63,Expense,,2.5,BRL,0.63
09/07/2024 20:00:00,Card,🍜 Food,,Lunch,7.53,Expense,,30,BRL,7.53
09/07/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/07/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/07/2024 3:38:32,Card,🍜 Food,,Ridiculously expensive tour lunch,17.57,Expense,,70,BRL,17.57
09/07/2024 3:38:32,Card,🌎 Adventure,,Boat,3.77,Expense,,15,BRL,3.77
09/07/2024 3:38:32,Card,🏠 Accommodation,,Santo amaro hostel,16.57,Expense,,66,BRL,16.57
09/07/2024 3:38:32,Cash,🌎 Adventure,,Lagoa rancharia tour,42.68,Expense,,170,BRL,42.68
09/06/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/06/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/06/2024 17:31:17,Cash,🍜 Food,,Water,1.26,Expense,,5,BRL,1.26
09/06/2024 16:39:29,Card,🍜 Food,,Two burgers,11.88,Expense,,47.3,BRL,11.88
09/06/2024 14:50:21,Card,🍜 Food,,Romantic snack for 1,0.88,Expense,,3.5,BRL,0.88
09/06/2024 12:48:37,Card,🌎 Adventure,,Batêria tour to Santo Amaro,52.72,Expense,,210,BRL,52.72
09/06/2024 10:10:37,Card,🍜 Food,,Tour lunch,13.81,Expense,,55,BRL,13.81
09/06/2024 10:10:23,Card,🌎 Adventure,,Lençois entrance fee,2.51,Expense,,10,BRL,2.51
09/06/2024 3:37:18,Cash,🌎 Adventure,,Night in the dunes,82.85,Expense,,330,BRL,82.85
09/05/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/05/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/05/2024 11:36:44,Card,🍜 Food,,Dinner and drinks,18.58,Expense,,74,BRL,18.58
09/05/2024 11:36:44,Card,🍜 Food,,Frutas del mar lunch,15.75,Expense,,62.75,BRL,15.75
09/05/2024 7:20:55,Cash,🍜 Food,,Fruit,2.26,Expense,,9,BRL,2.26
09/05/2024 7:20:55,Cash,🧥 Apparel,,Sunglasses,7.53,Expense,,30,BRL,7.53
09/05/2024 7:20:22,Card,💄 Beauty,,Sunscreen,11.55,Expense,,46,BRL,11.55
09/05/2024 7:20:05,Card,🧥 Apparel,,Super glue,2.76,Expense,,11,BRL,2.76
09/05/2024 7:19:54,Card,🏠 Accommodation,,Z hostel,15.06,Expense,,60,BRL,15.06
09/04/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/04/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/04/2024 15:25:33,Card,🍜 Food,,Dinner espithinos,6.78,Expense,,27,BRL,6.78
09/04/2024 15:25:33,Card,👬🏻 Social Life,,Phone plan,7.53,Expense,,30,BRL,7.53
09/04/2024 8:26:47,Card,🏠 Accommodation,,Z hostel,15.06,Expense,,60,BRL,15.06
09/04/2024 6:37:07,Card,🍜 Food,,Bus station grub,3.27,Expense,,13,BRL,3.27
09/04/2024 6:37:18,Card,🚖 Transport,,Bus to barrenihias,16.32,Expense,,65,BRL,16.32
09/03/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/03/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/03/2024 13:46:41,Card,🚖 Transport,,Bus to são luis,71.55,Expense,,285,BRL,71.55
09/03/2024 13:46:23,Card,🚖 Transport,,Mototaxis,2.64,Expense,,10.5,BRL,2.64
09/03/2024 13:46:11,Card,🍜 Food,,Bus snacks,2.51,Expense,,10,BRL,2.51
09/03/2024 13:45:49,Card,💄 Beauty,,Face wash + deoderant,5.02,Expense,,20,BRL,5.02
09/03/2024 10:12:50,Card,🍜 Food,,Lunch all you can eat thing,15.57,Expense,,62,BRL,15.57
09/02/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/02/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/02/2024 15:46:06,Card,🏠 Accommodation,,Airbnb hostel,21.84,Expense,,87,BRL,21.84
09/02/2024 14:06:14,Card,🍜 Food,,Fruit!,7.68,Expense,,30.6,BRL,7.68
09/02/2024 13:07:43,Card,🍜 Food,,Vataçoba,9.79,Expense,,39,BRL,9.79
09/01/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
09/01/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
09/01/2024 13:53:49,Card,🍜 Food,,Yakisoba,10.04,Expense,,40,BRL,10.04
09/01/2024 11:17:30,Card,🍜 Food,,Filhete fish,11.3,Expense,,45,BRL,11.3
09/01/2024 11:16:53,Card,👬🏻 Social Life,,Beers,3.77,Expense,,15,BRL,3.77
09/01/2024 6:11:48,Card,🚖 Transport,,Boat,5.02,Expense,,20,BRL,5.02
09/01/2024 3:57:40,Card,🍜 Food,,Breakfast,3.77,Expense,,15,BRL,3.77
09/01/2024 3:56:48,Card,🏠 Accommodation,,Airbnb hostel,23.35,Expense,,93,BRL,23.35
08/31/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/31/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/31/2024 17:54:44,Cash,🍜 Food,,Dinner,10.04,Expense,,40,BRL,10.04
08/31/2024 17:54:44,Card,🏠 Accommodation,,Airbnb hostel,23.35,Expense,,93,BRL,23.35
08/31/2024 16:04:31,Card,🍜 Food,,Chocos,2.26,Expense,,9,BRL,2.26
08/31/2024 15:38:36,Card,🚖 Transport,,Mototaxi,1.88,Expense,,7.5,BRL,1.88
08/31/2024 13:32:26,Card,🚖 Transport,,Mototaxi,1.63,Expense,,6.5,BRL,1.63
08/31/2024 13:32:06,Card,🚖 Transport,,Mototaxi,2.76,Expense,,11,BRL,2.76
08/31/2024 11:02:59,Card,🍜 Food,,Spenny icecream,7.28,Expense,,29,BRL,7.28
08/31/2024 9:48:45,Card,🖼 Culture,,Ecopark,1.76,Expense,,7,BRL,1.76
08/31/2024 8:48:57,Card,🚖 Transport,,Mototaxi,2.39,Expense,,9.5,BRL,2.39
08/31/2024 8:44:39,Cash,🍜 Food,,Acai com peixe frito,6.28,Expense,,25,BRL,6.28
08/31/2024 6:55:46,Card,🖼 Culture,,Museos,2.01,Expense,,8,BRL,2.01
08/31/2024 6:55:30,Card,🚖 Transport,,Uber,1.76,Expense,,7,BRL,1.76
08/30/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/30/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/30/2024 18:02:30,Card,🍜 Food,,Amazonia na cuia,15.44,Expense,,61.5,BRL,15.44
08/30/2024 17:54:08,Card,🏠 Accommodation,,Airbnb hostel,23.35,Expense,,93,BRL,23.35
08/30/2024 16:19:10,Card,🍜 Food,,Breakfast + snacks,3.77,Expense,,15,BRL,3.77
08/30/2024 15:44:00,Card,🚖 Transport,,Uber 3 blocks lol,1.63,Expense,,6.5,BRL,1.63
08/30/2024 3:21:20,Card,🚖 Transport,,Uber from airport,7.78,Expense,,31,BRL,7.78
08/29/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/29/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/29/2024 18:28:59,Card,🛩 Flight,,More flight chaos,20.09,Expense,,80,BRL,20.09
08/29/2024 16:41:42,Card,🍜 Food,,Pão de quejo + cookie,5.27,Expense,,21,BRL,5.27
08/29/2024 16:41:42,Card,🍜 Food,,Well deserved icecream,1.76,Expense,,7,BRL,1.76
08/29/2024 15:24:13,Card,🚖 Transport,,Uber to airport,5.02,Expense,,20,BRL,5.02
08/29/2024 11:59:47,Card,🍜 Food,,Lunch,8.29,Expense,,33,BRL,8.29
08/29/2024 8:35:38,Card,🛩 Flight,,Brasilia to Belem,268.15,Expense,,1068,BRL,268.15
08/28/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/28/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/28/2024 19:15:05,Card,🍜 Food,,Mcdicks,7.03,Expense,,28,BRL,7.03
08/28/2024 19:14:36,Card,🚖 Transport,,Uber,5.02,Expense,,20,BRL,5.02
08/28/2024 19:14:36,Card,🍜 Food,,Yakisoba,9.54,Expense,,38,BRL,9.54
08/28/2024 14:55:03,Card,🏠 Accommodation,,Brasilia hostel,21.24,Expense,,84.6,BRL,21.24
08/28/2024 7:22:34,Card,🍜 Food,,Pain u chocolate,3.26,Expense,,13,BRL,3.26
08/28/2024 7:19:53,Card,🚖 Transport,,Uber,2.51,Expense,,10,BRL,2.51
08/27/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/27/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/27/2024 13:38:12,Card,🍜 Food,,Meals and snacks,6.4,Expense,,25.5,BRL,6.4
08/27/2024 7:34:35,Card,🍜 Food,,Icecream,1.13,Expense,,4.5,BRL,1.13
08/27/2024 6:25:07,Cash,🚖 Transport,,Carpool to brasilia,14.56,Expense,,58,BRL,14.56
08/27/2024 6:25:38,Card,🏠 Accommodation,,Airbnb,26.61,Expense,,106,BRL,26.61
08/26/2024 20:00:00,Cash,🍜 Food,,Pastry,1.76,Expense,,7,BRL,1.76
08/26/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/26/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/26/2024 15:28:48,Card,🍜 Food,,Dessert,4.02,Expense,,16,BRL,4.02
08/26/2024 15:28:32,Card,🍜 Food,,Meh burger,8.29,Expense,,33,BRL,8.29
08/26/2024 13:53:49,Cash,🏠 Accommodation,,Alto paraiso hostel,15.06,Expense,,60,BRL,15.06
08/26/2024 13:53:34,Card,🌎 Adventure,,Fee to enter chapada,11.3,Expense,,45,BRL,11.3
08/26/2024 13:53:17,Card,🍜 Food,,Drinks,2.01,Expense,,8,BRL,2.01
08/25/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/25/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/25/2024 16:28:57,Card,🏠 Accommodation,,Tent,17.57,Expense,,70,BRL,17.57
08/25/2024 16:28:57,Card,🍜 Food,,Skewers,5.02,Expense,,20,BRL,5.02
08/25/2024 16:28:41,Card,🍜 Food,,Icecream,6.28,Expense,,25,BRL,6.28
08/25/2024 13:11:17,Card,🍜 Food,,Drinks,1.76,Expense,,7,BRL,1.76
08/25/2024 13:10:49,Cash,🌎 Adventure,,Valle da lua,10.04,Expense,,40,BRL,10.04
08/25/2024 12:46:56,Card,🍜 Food,,Almoço,6.28,Expense,,25,BRL,6.28
08/24/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/24/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/24/2024 11:52:04,Cash,🌎 Adventure,,Tip for firedancers,3.01,Expense,,12,BRL,3.01
08/24/2024 11:52:04,Card,👬🏻 Social Life,,Drinks,10.04,Expense,,40,BRL,10.04
08/24/2024 11:52:04,Card,🏠 Accommodation,,Savanah hostel,22.35,Expense,,89,BRL,22.35
08/24/2024 9:56:29,Card,🍜 Food,,Lunch buffet,15.06,Expense,,60,BRL,15.06
08/24/2024 5:36:29,Cash,🚖 Transport,,Carpool to alto paraiso,17.57,Expense,,70,BRL,17.57
08/24/2024 5:36:22,Card,🚖 Transport,,Uber,3.26,Expense,,13,BRL,3.26
08/24/2024 5:36:11,Card,🍜 Food,,Breakfast,2.76,Expense,,11,BRL,2.76
08/24/2024 4:16:59,Card,🍜 Food,,Acai,3.01,Expense,,12,BRL,3.01
08/24/2024 4:16:13,Card,👬🏻 Social Life,,Villa Mirante,10.04,Expense,,40,BRL,10.04
08/23/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/23/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/23/2024 17:03:19,Card,🍜 Food,,Hotdogs with cheese and potatoes,4.27,Expense,,17,BRL,4.27
08/23/2024 12:03:23,Card,🚖 Transport,,Car from sights,3.51,Expense,,14,BRL,3.51
08/23/2024 10:59:03,Card,🚖 Transport,,Car to sights,2.76,Expense,,11,BRL,2.76
08/23/2024 10:58:54,Card,🍜 Food,,Mcflurry,2.64,Expense,,10.5,BRL,2.64
08/23/2024 7:02:32,Card,🍜 Food,,Breakfast roll,1.38,Expense,,5.5,BRL,1.38
08/23/2024 7:02:12,Card,🏠 Accommodation,,Ridiculous brasilia hostel,30.63,Expense,,122,BRL,30.63
08/22/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/22/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/22/2024 18:56:35,Card,🍜 Food,,Hotdogs with cheese and potatoes,4.02,Expense,,16,BRL,4.02
08/22/2024 17:11:20,Card,👬🏻 Social Life,,Caparinas,5.27,Expense,,21,BRL,5.27
08/22/2024 12:40:35,Card,🚖 Transport,,Taxi,6.53,Expense,,26,BRL,6.53
08/22/2024 9:23:16,Card,🏠 Accommodation,,Joy hostel brasilia,25.11,Expense,,100,BRL,25.11
08/21/2024 21:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/21/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/21/2024 16:24:03,Card,🚖 Transport,,Bus to brasilia,100.43,Expense,,400,BRL,100.43
08/21/2024 13:29:15,Card,🍜 Food,,"Lunch, dinner, breaking, snacks for the bus",15.06,Expense,,60,BRL,15.06
08/21/2024 9:21:24,Card,🚖 Transport,,Mototaxi,1.78,Expense,,7.1,BRL,1.78
